,x_shift,PoseNet,MAE,MSE,NLPD,PSNR,UIQI,LPIPS_vgg,SSIM,MSSIM
75,0.25,0.6933884024620056,0.012668189592659473,0.0017877807840704918,0.08631090819835663,13.82767391204834,,0.1344941407442093,0.808810830116272,
76,0.26,0.6969678401947021,0.012813078239560127,0.001812723116017878,0.08612721413373947,13.797489166259766,,0.13646535575389862,0.8077976703643799,
77,0.27,0.7001872062683105,0.012941133230924606,0.0018342563416808844,0.08591895550489426,13.772671699523926,,0.13835740089416504,0.8069844841957092,
78,0.28,0.7030740976333618,0.013052440248429775,0.0018525314517319202,0.08569129556417465,13.752569198608398,,0.14015056192874908,0.8063678741455078,
79,0.29000000000000004,0.7081477642059326,0.013225027360022068,0.0018798976670950651,0.08518592268228531,13.724352836608887,,0.14337480068206787,0.8057202100753784,
80,0.30000000000000004,0.7105105519294739,0.013286532834172249,0.001889302278868854,0.08491747826337814,13.71536922454834,,0.14481936395168304,0.8056933879852295,
81,0.31000000000000005,0.7128843069076538,0.013331976719200611,0.0018960689194500446,0.08462562412023544,13.70935344696045,,0.14616692066192627,0.8058639764785767,
82,0.32000000000000006,0.715325117111206,0.01336119044572115,0.0019003314664587379,0.08429741114377975,13.706110954284668,,0.14740946888923645,0.8062316179275513,
83,0.33000000000000007,0.7204951047897339,0.013372428715229034,0.0019018393941223621,0.08368811756372452,13.707625389099121,,0.14962908625602722,0.8075680136680603,
84,0.33999999999999997,0.7231578826904297,0.013355424627661705,0.001899376162327826,0.08336044102907181,13.712335586547852,,0.15058039128780365,0.8085401654243469,
85,0.35,0.7257335782051086,0.013323460705578327,0.0018948846263810992,0.0829944983124733,13.719888687133789,,0.15139232575893402,0.8097141981124878,
86,0.36,0.7306699156761169,0.013216818682849407,0.0018800661200657487,0.08236246556043625,13.744645118713379,,0.15259245038032532,0.8126516342163086,
87,0.37,0.7330037355422974,0.013143597170710564,0.0018699363572522998,0.08203819394111633,13.76231861114502,,0.15299923717975616,0.8143960237503052,
88,0.38,0.7351874113082886,0.013057339936494827,0.001858000410720706,0.08167953789234161,13.78420352935791,,0.1532859355211258,0.8163129091262817,
89,0.39,0.7372786998748779,0.012958355247974396,0.0018442122964188457,0.08136936277151108,13.810965538024902,,0.15347282588481903,0.8183945417404175,
90,0.4,0.7410088181495667,0.012723836116492748,0.0018113584956154227,0.08067084848880768,13.880181312561035,,0.153606578707695,0.823006808757782,
